event_id,timestamp,date,category,channel,user_id,amount
e0000359,2024-01-01T14:30:47,2024-01-01,purchase,partner,u0339,58.1
e0000126,2024-01-01T14:32:20,2024-01-01,signup,mobile,u0093,0.0
e0000278,2024-01-01T14:35:13,2024-01-01,signup,web,u0483,0.0
e0000491,2024-01-01T14:37:59,2024-01-01,purchase,mobile,u0148,82.51
e0000097,2024-01-01T14:45:28,2024-01-01,purchase,partner,u0086,88.48
e0000015,2024-01-01T14:49:02,2024-01-01,refund,web,u0180,-24.05
e0000508,2024-01-01T14:50:08,2024-01-01,signup,web,u0468,0.0
e0000246,2024-01-01T14:51:05,2024-01-01,purchase,api,u0048,83.14
e0000233,2024-01-01T14:55:35,2024-01-01,purchase,mobile,u0320,71.7
e0000252,2024-01-01T14:56:12,2024-01-01,purchase,mobile,u0403,68.75
e0000170,2024-01-01T14:57:43,2024-01-01,purchase,api,u0479,29.61
e0000293,2024-01-01T14:58:41,2024-01-01,signup,mobile,u0217,0.0
e0000112,2024-01-01T15:04:57,2024-01-01,purchase,mobile,u0351,86.94
e0000282,2024-01-01T15:06:21,2024-01-01,support_ticket,api,u0468,0.0
e0000044,2024-01-01T15:06:36,2024-01-01,signup,api,u0096,0.0
e0000268,2024-01-01T15:08:07,2024-01-01,purchase,partner,u0119,55.31
e0000311,2024-01-01T15:11:03,2024-01-01,purchase,api,u0306,65.36
e0000300,2024-01-01T15:13:19,2024-01-01,support_ticket,mobile,u0256,0.0
e0000207,2024-01-01T15:15:28,2024-01-01,signup,mobile,u0331,0.0
e0000269,2024-01-01T15:15:42,2024-01-01,purchase,partner,u0170,45.93
e0000438,2024-01-01T15:17:06,2024-01-01,purchase,mobile,u0119,45.21
e0000242,2024-01-01T15:33:17,2024-01-01,purchase,web,u0470,63.06
e0000029,2024-01-01T15:33:33,2024-01-01,purchase,api,u0104,74.87
e0000017,2024-01-01T15:34:37,2024-01-01,signup,api,u0129,0.0
e0000510,2024-01-01T15:37:16,2024-01-01,purchase,web,u0370,47.19
e0000202,2024-01-01T15:41:12,2024-01-01,support_ticket,partner,u0298,0.0
e0000244,2024-01-01T15:43:31,2024-01-01,support_ticket,api,u0302,0.0
e0000189,2024-01-01T15:43:55,2024-01-01,purchase,web,u0285,73.02
e0000551,2024-01-01T15:46:03,2024-01-01,purchase,api,u0144,54.59
e0000236,2024-01-01T15:47:03,2024-01-01,support_ticket,web,u0233,0.0
e0000159,2024-01-01T15:50:45,2024-01-01,support_ticket,partner,u0485,0.0
e0000232,2024-01-01T15:56:09,2024-01-01,purchase,api,u0204,63.55
e0000137,2024-01-01T15:56:31,2024-01-01,purchase,api,u0189,16.4
e0000040,2024-01-01T15:57:04,2024-01-01,support_ticket,mobile,u0256,0.0
e0000301,2024-01-01T15:57:10,2024-01-01,purchase,web,u0155,71.49
e0000532,2024-01-01T15:58:13,2024-01-01,purchase,web,u0451,54.38
e0000032,2024-01-01T15:59:42,2024-01-01,refund,api,u0044,-16.97
e0000081,2024-01-01T16:02:00,2024-01-01,purchase,web,u0362,36.82
e0000187,2024-01-01T16:02:09,2024-01-01,signup,mobile,u0239,0.0
e0000459,2024-01-01T16:04:29,2024-01-01,support_ticket,web,u0247,0.0
e0000134,2024-01-01T16:05:23,2024-01-01,purchase,partner,u0244,64.95
e0000525,2024-01-01T16:08:02,2024-01-01,support_ticket,partner,u0342,0.0
e0000041,2024-01-01T16:10:09,2024-01-01,signup,web,u0417,0.0
e0000003,2024-01-01T16:10:57,2024-01-01,signup,api,u0266,0.0
e0000237,2024-01-01T16:11:58,2024-01-01,purchase,web,u0327,71.21
e0000562,2024-01-01T16:13:47,2024-01-01,purchase,api,u0429,86.1
e0000454,2024-01-01T16:17:17,2024-01-01,signup,web,u0266,0.0
e0000205,2024-01-01T16:17:51,2024-01-01,signup,web,u0240,0.0
e0000387,2024-01-01T16:18:55,2024-01-01,refund,web,u0241,-41.74
e0000563,2024-01-01T16:26:55,2024-01-01,purchase,web,u0113,89.78
e0000045,2024-01-01T16:29:48,2024-01-01,purchase,partner,u0323,45.29
e0000230,2024-01-01T16:30:00,2024-01-01,purchase,mobile,u0446,57.14
e0000050,2024-01-01T16:31:27,2024-01-01,purchase,mobile,u0065,74.52
e0000319,2024-01-01T16:32:08,2024-01-01,signup,web,u0070,0.0
e0000352,2024-01-01T16:32:27,2024-01-01,purchase,web,u0448,42.78
e0000287,2024-01-01T16:34:44,2024-01-01,purchase,partner,u0301,17.8
e0000309,2024-01-01T16:36:32,2024-01-01,signup,api,u0081,0.0
e0000552,2024-01-01T16:37:17,2024-01-01,purchase,web,u0197,66.97
e0000088,2024-01-01T16:39:12,2024-01-01,purchase,web,u0494,76.44
e0000087,2024-01-01T16:42:34,2024-01-01,purchase,api,u0049,19.9
e0000378,2024-01-01T16:46:02,2024-01-01,signup,mobile,u0306,0.0
e0000500,2024-01-01T16:50:55,2024-01-01,purchase,mobile,u0223,88.52
e0000026,2024-01-01T16:51:42,2024-01-01,support_ticket,api,u0455,0.0
e0000424,2024-01-01T16:55:57,2024-01-01,support_ticket,mobile,u0062,0.0
e0000154,2024-01-01T16:56:29,2024-01-01,purchase,web,u0223,26.24
e0000456,2024-01-01T16:59:14,2024-01-01,support_ticket,web,u0270,0.0
e0000179,2024-01-01T16:59:20,2024-01-01,signup,mobile,u0018,0.0
e0000248,2024-01-01T17:07:07,2024-01-01,refund,web,u0319,-46.99
e0000555,2024-01-01T17:08:54,2024-01-01,signup,web,u0040,0.0
e0000294,2024-01-01T17:11:31,2024-01-01,support_ticket,web,u0280,0.0
e0000210,2024-01-01T17:12:12,2024-01-01,support_ticket,api,u0217,0.0
e0000245,2024-01-01T17:14:51,2024-01-01,purchase,mobile,u0369,41.17
e0000201,2024-01-01T17:15:50,2024-01-01,signup,web,u0311,0.0
e0000183,2024-01-01T17:18:45,2024-01-01,purchase,api,u0163,33.55
e0000504,2024-01-01T17:26:55,2024-01-01,purchase,web,u0486,33.49
e0000111,2024-01-01T17:27:28,2024-01-01,signup,partner,u0291,0.0
e0000408,2024-01-01T17:35:31,2024-01-01,signup,mobile,u0218,0.0
e0000001,2024-01-01T17:38:19,2024-01-01,refund,partner,u0308,-40.28
e0000281,2024-01-01T17:43:01,2024-01-01,signup,api,u0284,0.0
e0000249,2024-01-01T17:44:46,2024-01-01,support_ticket,api,u0231,0.0
e0000123,2024-01-01T17:46:07,2024-01-01,purchase,api,u0289,19.17
e0000239,2024-01-01T17:48:51,2024-01-01,purchase,mobile,u0332,46.3
e0000018,2024-01-01T17:50:09,2024-01-01,support_ticket,web,u0344,0.0
e0000195,2024-01-01T17:51:21,2024-01-01,support_ticket,web,u0436,0.0
e0000447,2024-01-01T17:52:43,2024-01-01,signup,partner,u0235,0.0
e0000214,2024-01-01T17:54:27,2024-01-01,purchase,api,u0457,65.84
e0000419,2024-01-01T17:57:38,2024-01-01,purchase,mobile,u0214,78.27
e0000537,2024-01-01T17:59:28,2024-01-01,purchase,partner,u0298,37.96
e0000556,2024-01-01T18:01:24,2024-01-01,purchase,mobile,u0321,64.36
e0000497,2024-01-01T18:05:44,2024-01-01,purchase,partner,u0328,89.7
e0000023,2024-01-01T18:06:41,2024-01-01,purchase,mobile,u0396,72.75
e0000113,2024-01-01T18:10:41,2024-01-01,purchase,web,u0219,68.85
e0000546,2024-01-01T18:13:13,2024-01-01,purchase,partner,u0489,59.43
e0000362,2024-01-01T18:14:59,2024-01-01,support_ticket,web,u0018,0.0
e0000055,2024-01-01T18:23:17,2024-01-01,signup,api,u0417,0.0
e0000060,2024-01-01T18:23:17,2024-01-01,purchase,mobile,u0067,54.2
e0000155,2024-01-01T18:24:29,2024-01-01,signup,mobile,u0271,0.0
e0000481,2024-01-01T18:24:48,2024-01-01,purchase,web,u0278,30.82
e0000414,2024-01-01T18:30:50,2024-01-01,purchase,mobile,u0230,37.16
e0000069,2024-01-01T18:33:06,2024-01-01,purchase,partner,u0226,82.62
e0000075,2024-01-01T18:39:06,2024-01-01,purchase,web,u0277,30.92
e0000100,2024-01-01T18:39:13,2024-01-01,support_ticket,web,u0276,0.0
e0000494,2024-01-01T18:39:23,2024-01-01,purchase,web,u0184,36.58
e0000308,2024-01-01T18:41:08,2024-01-01,purchase,api,u0066,19.55
e0000140,2024-01-01T18:41:34,2024-01-01,signup,web,u0197,0.0
e0000560,2024-01-01T18:42:10,2024-01-01,purchase,mobile,u0239,23.1
e0000348,2024-01-01T18:42:42,2024-01-01,purchase,web,u0393,87.3
e0000334,2024-01-01T18:43:39,2024-01-01,purchase,partner,u0396,69.61
e0000096,2024-01-01T18:46:36,2024-01-01,signup,mobile,u0240,0.0
e0000158,2024-01-01T18:46:56,2024-01-01,purchase,partner,u0080,16.07
e0000406,2024-01-01T18:49:50,2024-01-01,purchase,partner,u0487,60.99
e0000031,2024-01-01T18:51:10,2024-01-01,support_ticket,api,u0225,0.0
e0000083,2024-01-01T18:52:29,2024-01-01,support_ticket,web,u0220,0.0
e0000080,2024-01-01T18:53:03,2024-01-01,support_ticket,mobile,u0299,0.0
e0000258,2024-01-01T18:55:12,2024-01-01,support_ticket,api,u0317,0.0
e0000273,2024-01-01T18:56:52,2024-01-01,purchase,api,u0111,68.11
e0000326,2024-01-01T18:58:50,2024-01-01,support_ticket,mobile,u0416,0.0
e0000404,2024-01-01T19:00:08,2024-01-01,purchase,api,u0026,27.97
e0000403,2024-01-01T19:06:19,2024-01-01,support_ticket,web,u0063,0.0
e0000240,2024-01-01T19:07:53,2024-01-01,purchase,partner,u0348,26.66
e0000469,2024-01-01T19:16:23,2024-01-01,purchase,api,u0399,17.29
e0000074,2024-01-01T19:18:17,2024-01-01,signup,mobile,u0180,0.0
e0000548,2024-01-01T19:20:33,2024-01-01,purchase,api,u0236,23.44
e0000059,2024-01-01T19:25:08,2024-01-01,signup,api,u0117,0.0
e0000267,2024-01-01T19:29:57,2024-01-01,signup,web,u0006,0.0
e0000279,2024-01-01T19:31:12,2024-01-01,purchase,mobile,u0306,86.22
e0000367,2024-01-01T19:34:28,2024-01-01,purchase,api,u0418,39.32
e0000371,2024-01-01T19:36:02,2024-01-01,signup,mobile,u0174,0.0
e0000435,2024-01-01T19:37:26,2024-01-01,purchase,partner,u0322,89.55
e0000377,2024-01-01T19:42:05,2024-01-01,purchase,mobile,u0127,33.78
e0000433,2024-01-01T19:44:05,2024-01-01,support_ticket,web,u0237,0.0
e0000033,2024-01-01T19:48:23,2024-01-01,signup,partner,u0144,0.0
e0000427,2024-01-01T19:50:18,2024-01-01,purchase,web,u0229,29.15
e0000182,2024-01-01T19:50:54,2024-01-01,purchase,api,u0251,52.53
e0000360,2024-01-01T19:51:53,2024-01-01,support_ticket,mobile,u0013,0.0
e0000057,2024-01-01T19:58:28,2024-01-01,signup,web,u0177,0.0
e0000272,2024-01-01T20:03:00,2024-01-01,signup,api,u0393,0.0
e0000434,2024-01-01T20:03:58,2024-01-01,purchase,api,u0134,21.75
e0000411,2024-01-01T20:05:56,2024-01-01,signup,api,u0168,0.0
e0000163,2024-01-01T20:06:02,2024-01-01,purchase,partner,u0306,44.84
e0000522,2024-01-01T20:06:13,2024-01-01,purchase,api,u0229,20.05
e0000416,2024-01-01T20:06:51,2024-01-01,purchase,partner,u0105,18.99
e0000467,2024-01-01T20:07:40,2024-01-01,support_ticket,partner,u0154,0.0
e0000007,2024-01-01T20:10:00,2024-01-01,signup,api,u0172,0.0
e0000016,2024-01-01T20:12:49,2024-01-01,purchase,api,u0248,17.06
e0000345,2024-01-01T20:16:00,2024-01-01,support_ticket,api,u0499,0.0
e0000526,2024-01-01T20:23:40,2024-01-01,support_ticket,web,u0444,0.0
e0000147,2024-01-01T20:24:48,2024-01-01,purchase,mobile,u0340,45.13
e0000465,2024-01-01T20:29:20,2024-01-01,signup,web,u0049,0.0
e0000520,2024-01-01T20:35:42,2024-01-01,refund,mobile,u0451,-39.72
e0000383,2024-01-01T20:38:15,2024-01-01,signup,partner,u0048,0.0
e0000426,2024-01-01T20:45:02,2024-01-01,purchase,mobile,u0187,55.16
e0000049,2024-01-01T20:49:50,2024-01-01,purchase,api,u0005,65.72
e0000211,2024-01-01T20:52:40,2024-01-01,signup,partner,u0193,0.0
e0000119,2024-01-01T20:56:28,2024-01-01,signup,partner,u0343,0.0
e0000090,2024-01-01T21:03:16,2024-01-01,support_ticket,mobile,u0140,0.0
e0000235,2024-01-01T21:03:25,2024-01-01,purchase,api,u0393,35.02
e0000355,2024-01-01T21:05:21,2024-01-01,purchase,partner,u0106,24.32
e0000118,2024-01-01T21:08:52,2024-01-01,support_ticket,partner,u0036,0.0
e0000094,2024-01-01T21:13:39,2024-01-01,purchase,web,u0039,48.23
e0000253,2024-01-01T21:20:13,2024-01-01,signup,api,u0084,0.0
e0000051,2024-01-01T21:20:53,2024-01-01,signup,api,u0029,0.0
e0000529,2024-01-01T21:23:19,2024-01-01,purchase,web,u0495,38.11
e0000047,2024-01-01T21:37:37,2024-01-01,purchase,mobile,u0009,79.62
e0000221,2024-01-01T21:47:01,2024-01-01,purchase,partner,u0254,51.03
e0000218,2024-01-01T21:52:12,2024-01-01,signup,partner,u0047,0.0
e0000297,2024-01-01T21:52:47,2024-01-01,signup,web,u0437,0.0
e0000020,2024-01-01T21:53:13,2024-01-01,refund,api,u0375,-49.26
e0000490,2024-01-01T21:53:25,2024-01-01,purchase,mobile,u0331,51.41
e0000153,2024-01-01T21:56:36,2024-01-01,signup,web,u0398,0.0
e0000418,2024-01-01T21:57:23,2024-01-01,signup,mobile,u0378,0.0
e0000035,2024-01-01T21:57:26,2024-01-01,support_ticket,mobile,u0010,0.0
e0000458,2024-01-01T21:59:26,2024-01-01,purchase,web,u0226,61.68
e0000012,2024-01-01T22:03:45,2024-01-01,purchase,partner,u0121,61.09
e0000358,2024-01-01T22:05:14,2024-01-01,purchase,web,u0261,18.94
e0000271,2024-01-01T22:07:51,2024-01-01,purchase,partner,u0361,41.65
e0000145,2024-01-01T22:09:52,2024-01-01,purchase,api,u0424,48.83
e0000006,2024-01-01T22:14:48,2024-01-01,purchase,mobile,u0194,38.4
e0000436,2024-01-01T22:17:16,2024-01-01,support_ticket,web,u0237,0.0
e0000453,2024-01-01T22:17:26,2024-01-01,signup,mobile,u0423,0.0
e0000127,2024-01-01T22:18:17,2024-01-01,purchase,api,u0115,25.88
e0000280,2024-01-01T22:24:15,2024-01-01,purchase,api,u0418,33.69
e0000567,2024-01-01T22:27:04,2024-01-01,signup,api,u0457,0.0
e0000423,2024-01-01T22:29:00,2024-01-01,support_ticket,web,u0169,0.0
e0000445,2024-01-01T22:29:45,2024-01-01,refund,partner,u0299,-21.26
e0000306,2024-01-01T22:35:17,2024-01-01,purchase,partner,u0417,36.03
e0000483,2024-01-01T22:37:30,2024-01-01,purchase,web,u0255,25.44
e0000073,2024-01-01T22:39:35,2024-01-01,signup,mobile,u0419,0.0
e0000104,2024-01-01T22:42:35,2024-01-01,signup,mobile,u0485,0.0
e0000486,2024-01-01T22:42:35,2024-01-01,purchase,mobile,u0066,87.17
e0000061,2024-01-01T22:43:17,2024-01-01,signup,api,u0128,0.0
e0000322,2024-01-01T22:43:20,2024-01-01,support_ticket,partner,u0294,0.0
e0000444,2024-01-01T22:43:22,2024-01-01,purchase,partner,u0024,54.7
e0000356,2024-01-01T22:45:54,2024-01-01,signup,web,u0463,0.0
e0000225,2024-01-01T22:46:32,2024-01-01,purchase,web,u0478,33.15
e0000543,2024-01-01T22:47:09,2024-01-01,support_ticket,mobile,u0161,0.0
e0000540,2024-01-01T22:47:14,2024-01-01,support_ticket,web,u0196,0.0
e0000008,2024-01-01T22:47:16,2024-01-01,purchase,mobile,u0288,67.51
e0000370,2024-01-01T22:47:40,2024-01-01,purchase,web,u0429,15.59
e0000148,2024-01-01T22:49:59,2024-01-01,signup,mobile,u0397,0.0
e0000275,2024-01-01T22:56:03,2024-01-01,support_ticket,partner,u0246,0.0
e0000536,2024-01-01T22:56:33,2024-01-01,purchase,api,u0371,84.86
e0000144,2024-01-01T22:57:23,2024-01-01,purchase,web,u0108,48.86
e0000292,2024-01-01T22:58:11,2024-01-01,purchase,web,u0334,30.07
e0000177,2024-01-01T22:59:11,2024-01-01,signup,api,u0007,0.0
e0000062,2024-01-01T23:10:13,2024-01-01,signup,web,u0138,0.0
e0000538,2024-01-01T23:10:30,2024-01-01,support_ticket,web,u0192,0.0
e0000472,2024-01-01T23:22:05,2024-01-01,purchase,api,u0199,44.13
e0000027,2024-01-01T23:22:25,2024-01-01,purchase,api,u0488,28.38
e0000162,2024-01-01T23:22:36,2024-01-01,purchase,partner,u0007,33.33
e0000569,2024-01-01T23:22:45,2024-01-01,refund,api,u0390,-52.35
e0000217,2024-01-01T23:26:12,2024-01-01,refund,api,u0271,-41.64
e0000093,2024-01-01T23:27:32,2024-01-01,support_ticket,web,u0482,0.0
e0000166,2024-01-01T23:28:15,2024-01-01,purchase,partner,u0069,77.13
e0000482,2024-01-01T23:33:57,2024-01-01,purchase,api,u0286,22.66
e0000180,2024-01-01T23:39:39,2024-01-01,signup,partner,u0290,0.0
e0000514,2024-01-01T23:45:57,2024-01-01,signup,api,u0494,0.0
e0000323,2024-01-01T23:46:48,2024-01-01,purchase,mobile,u0004,44.35
e0000141,2024-01-01T23:49:48,2024-01-01,purchase,mobile,u0183,28.69
e0000152,2024-01-01T23:51:05,2024-01-01,support_ticket,web,u0145,0.0
e0000432,2024-01-01T23:51:07,2024-01-01,purchase,api,u0487,20.68
e0000120,2024-01-01T23:53:37,2024-01-01,support_ticket,mobile,u0211,0.0
e0000161,2024-01-01T23:59:17,2024-01-01,refund,mobile,u0235,-59.48
e0000852,2024-01-02T00:05:13,2024-01-02,purchase,mobile,u0389,68.0
e0000736,2024-01-02T00:06:27,2024-01-02,purchase,mobile,u0189,32.21
e0000968,2024-01-02T00:06:34,2024-01-02,purchase,web,u0409,33.74
e0000985,2024-01-02T00:06:51,2024-01-02,support_ticket,api,u0354,0.0
e0000847,2024-01-02T00:10:55,2024-01-02,signup,partner,u0289,0.0
e0000606,2024-01-02T00:12:59,2024-01-02,purchase,api,u0031,68.86
e0000843,2024-01-02T00:13:02,2024-01-02,purchase,mobile,u0493,29.87
e0000731,2024-01-02T00:13:32,2024-01-02,signup,partner,u0080,0.0
e0000608,2024-01-02T00:16:44,2024-01-02,purchase,web,u0214,72.79
e0001076,2024-01-02T00:19:10,2024-01-02,purchase,partner,u0078,74.26
e0001057,2024-01-02T00:21:10,2024-01-02,signup,mobile,u0391,0.0
e0000602,2024-01-02T00:23:07,2024-01-02,signup,api,u0500,0.0
e0000895,2024-01-02T00:25:13,2024-01-02,support_ticket,web,u0294,0.0
e0000654,2024-01-02T00:31:25,2024-01-02,purchase,api,u0104,70.88
e0000577,2024-01-02T00:32:38,2024-01-02,purchase,web,u0088,79.18
e0000741,2024-01-02T00:33:27,2024-01-02,purchase,mobile,u0035,36.65
e0000890,2024-01-02T00:35:22,2024-01-02,purchase,api,u0047,87.95
e0000914,2024-01-02T00:42:04,2024-01-02,purchase,web,u0386,79.36
e0000861,2024-01-02T00:42:50,2024-01-02,purchase,mobile,u0345,31.11
e0000898,2024-01-02T00:45:06,2024-01-02,signup,api,u0344,0.0
e0000643,2024-01-02T00:45:42,2024-01-02,purchase,partner,u0184,80.42
e0001129,2024-01-02T00:48:38,2024-01-02,refund,api,u0092,-11.35
e0000689,2024-01-02T00:49:38,2024-01-02,support_ticket,partner,u0263,0.0
e0000930,2024-01-02T00:53:33,2024-01-02,purchase,api,u0096,58.03
e0000737,2024-01-02T00:53:39,2024-01-02,signup,mobile,u0475,0.0
e0001097,2024-01-02T00:54:52,2024-01-02,purchase,partner,u0141,32.16
e0000641,2024-01-02T00:57:57,2024-01-02,purchase,mobile,u0490,71.7
e0000613,2024-01-02T01:00:52,2024-01-02,signup,api,u0175,0.0
e0001074,2024-01-02T01:01:20,2024-01-02,purchase,partner,u0262,72.41
e0000721,2024-01-02T01:02:26,2024-01-02,purchase,partner,u0373,77.81
e0000916,2024-01-02T01:05:16,2024-01-02,purchase,web,u0473,67.56
e0001127,2024-01-02T01:08:00,2024-01-02,support_ticket,web,u0141,0.0
e0001064,2024-01-02T01:14:09,2024-01-02,purchase,mobile,u0268,59.58
e0000928,2024-01-02T01:18:11,2024-01-02,signup,partner,u0271,0.0
e0000810,2024-01-02T01:24:27,2024-01-02,purchase,api,u0228,76.58
e0001028,2024-01-02T01:25:29,2024-01-02,support_ticket,web,u0369,0.0
e0000617,2024-01-02T01:29:47,2024-01-02,purchase,api,u0151,15.19
e0000787,2024-01-02T01:31:16,2024-01-02,purchase,web,u0476,72.43
e0000793,2024-01-02T01:32:11,2024-01-02,signup,api,u0400,0.0
e0000920,2024-01-02T01:32:15,2024-01-02,signup,web,u0022,0.0
e0001155,2024-01-02T01:32:53,2024-01-02,purchase,web,u0481,15.49
e0001186,2024-01-02T01:32:59,2024-01-02,support_ticket,api,u0481,0.0
e0000576,2024-01-02T01:39:06,2024-01-02,purchase,mobile,u0230,45.92
e0000587,2024-01-02T01:40:27,2024-01-02,signup,web,u0395,0.0
e0001016,2024-01-02T01:45:55,2024-01-02,signup,partner,u0397,0.0
e0000962,2024-01-02T01:47:02,2024-01-02,purchase,partner,u0003,30.72
e0001174,2024-01-02T01:49:15,2024-01-02,signup,api,u0235,0.0
e0000948,2024-01-02T01:50:55,2024-01-02,purchase,api,u0287,33.06
e0000718,2024-01-02T01:51:25,2024-01-02,support_ticket,web,u0098,0.0
e0000753,2024-01-02T01:52:59,2024-01-02,purchase,api,u0432,47.72
e0001059,2024-01-02T01:52:59,2024-01-02,purchase,web,u0133,42.73
e0000781,2024-01-02T01:56:03,2024-01-02,support_ticket,api,u0335,0.0
e0000959,2024-01-02T01:56:44,2024-01-02,support_ticket,api,u0131,0.0
e0000939,2024-01-02T02:00:40,2024-01-02,purchase,mobile,u0442,63.88
e0001013,2024-01-02T02:05:52,2024-01-02,support_ticket,partner,u0044,0.0
e0001196,2024-01-02T02:09:00,2024-01-02,purchase,partner,u0198,18.03
e0000975,2024-01-02T02:09:50,2024-01-02,purchase,partner,u0276,26.94
e0000900,2024-01-02T02:12:54,2024-01-02,support_ticket,web,u0238,0.0
e0001042,2024-01-02T02:16:33,2024-01-02,refund,api,u0238,-10.95
e0000957,2024-01-02T02:19:29,2024-01-02,support_ticket,web,u0472,0.0
e0000572,2024-01-02T02:23:18,2024-01-02,purchase,web,u0140,88.93
e0000739,2024-01-02T02:24:39,2024-01-02,signup,partner,u0378,0.0
e0000763,2024-01-02T02:28:31,2024-01-02,purchase,web,u0184,54.95
e0000729,2024-01-02T02:30:13,2024-01-02,purchase,mobile,u0266,23.89
e0001113,2024-01-02T02:35:14,2024-01-02,purchase,partner,u0259,27.39
e0000944,2024-01-02T02:35:25,2024-01-02,purchase,partner,u0215,58.18
e0000677,2024-01-02T02:36:36,2024-01-02,support_ticket,mobile,u0002,0.0
e0000933,2024-01-02T02:37:00,2024-01-02,purchase,mobile,u0071,81.93
e0000648,2024-01-02T02:38:15,2024-01-02,signup,partner,u0025,0.0
e0001149,2024-01-02T02:38:32,2024-01-02,purchase,web,u0215,88.72
e0000704,2024-01-02T02:40:00,2024-01-02,signup,partner,u0043,0.0
e0000734,2024-01-02T02:41:10,2024-01-02,support_ticket,mobile,u0006,0.0
e0000656,2024-01-02T02:42:38,2024-01-02,signup,api,u0228,0.0
e0000732,2024-01-02T02:46:11,2024-01-02,signup,api,u0114,0.0
e0000883,2024-01-02T02:48:14,2024-01-02,signup,partner,u0122,0.0
e0001058,2024-01-02T02:49:10,2024-01-02,purchase,mobile,u0029,49.71
e0000615,2024-01-02T02:51:22,2024-01-02,refund,partner,u0159,-55.25
e0001185,2024-01-02T02:52:25,2024-01-02,support_ticket,web,u0224,0.0
e0000858,2024-01-02T02:54:57,2024-01-02,signup,mobile,u0369,0.0
e0000748,2024-01-02T02:59:09,2024-01-02,purchase,api,u0382,50.25
e0000592,2024-01-02T03:00:46,2024-01-02,purchase,api,u0470,62.36
e0001029,2024-01-02T03:02:55,2024-01-02,purchase,mobile,u0494,18.0
e0001069,2024-01-02T03:04:03,2024-01-02,purchase,partner,u0351,87.87
e0000623,2024-01-02T03:05:57,2024-01-02,signup,api,u0316,0.0
e0000783,2024-01-02T03:06:08,2024-01-02,purchase,api,u0259,51.27
e0000695,2024-01-02T03:07:41,2024-01-02,support_ticket,partner,u0190,0.0
e0000812,2024-01-02T03:08:06,2024-01-02,support_ticket,api,u0416,0.0
e0000782,2024-01-02T03:08:56,2024-01-02,signup,mobile,u0306,0.0
e0001049,2024-01-02T03:09:12,2024-01-02,purchase,api,u0291,62.05
e0000885,2024-01-02T03:17:40,2024-01-02,signup,mobile,u0497,0.0
e0000807,2024-01-02T03:18:10,2024-01-02,purchase,partner,u0175,89.9
e0000851,2024-01-02T03:20:06,2024-01-02,purchase,web,u0132,72.34
e0000678,2024-01-02T03:23:56,2024-01-02,support_ticket,partner,u0462,0.0
e0001023,2024-01-02T03:23:59,2024-01-02,signup,partner,u0098,0.0
e0001191,2024-01-02T03:24:47,2024-01-02,support_ticket,web,u0462,0.0
e0001002,2024-01-02T03:34:05,2024-01-02,signup,partner,u0243,0.0
e0001194,2024-01-02T03:35:14,2024-01-02,signup,api,u0402,0.0
e0000996,2024-01-02T03:36:44,2024-01-02,support_ticket,partner,u0406,0.0
e0001134,2024-01-02T03:37:35,2024-01-02,purchase,mobile,u0347,74.26
e0001166,2024-01-02T03:42:35,2024-01-02,purchase,api,u0125,57.0
e0000862,2024-01-02T03:46:31,2024-01-02,purchase,web,u0078,32.21
e0001071,2024-01-02T03:51:04,2024-01-02,signup,partner,u0151,0.0
e0000740,2024-01-02T03:52:29,2024-01-02,support_ticket,mobile,u0079,0.0
e0001202,2024-01-02T03:55:09,2024-01-02,purchase,web,u0014,69.68
e0000717,2024-01-02T03:56:32,2024-01-02,support_ticket,mobile,u0065,0.0
